PortSkey,PortName,Latitude,Longitude
3173,Fraserburgh,57.683333,-2.016667
3174,Agia Marina,38.885101,22.588984
3175,Tocopilla,-22.077499,-70.21917
3176,Arichat,45.516667,-61.016667
3178,Tanjung Priok,-6.083333,106.916667
3179,Sandefjord,59.121281,10.22687
3180,Garston,53.333333,-2.9
3181,Greenore,54.034168,-6.134583
3182,Tahkoluoto,61.616667,21.45
3183,Sandnes,58.85,5.733333
3185,Kasim Marine Terminal,-1.301667,131.021667
3186,Kuala Tanjung,3.374167,99.470001
3188,Shanghai,0,0
3189,Sarpsborg,59.266667,11.1
3190,Mantyluoto,61.583333,21.483333
3191,Skagastrond,65.833333,-20.316667
4760,Zhangshu,28.083333,115.516667
4761,Ji'an,27.116667,114.966667
4762,Guiping,0,0
4765,Hukou,0,0
4767,Al-Tour,28.233333,33.616667
4768,Muara Sabak,-0.8,103.916667
4770,Revithoussa Terminal,37.95,23.383333
4771,Kosseir,26.1,34.283333
4772,Itaguai,-22.933332,-43.841667
4776,Sadat,30.366667,30.5
4777,Port Sutton Bridge,52.766667,0.183333
4778,Sharm El-Sheikh,27.866667,34.283333
4782,Shanhaiguan,24.733333,118.633333
4783,FPSO 'Belanak Natuna',4.166667,106.233333
4785,Alemdar Diliskelesi,40.763332,29.530001
4786,Ringhals,57.25,12.083333
4788,Evyap,40.766667,29.7
4791,Kalmarsand,59.55,17.55
4794,Platong,9.65,101.466667
4795,FSO 'Puteri Cakerawala',7.116667,103.1
4802,Habas (Yarimca),40.743332,29.75
4803,Koje Terminal,34.9,128.683333
4806,FSO 'Petrostar',-0.883333,104.066667
4808,Limas,38.75,26.916667
4813,Yevpatoria,45.183333,33.366667
4814,Marmara Transport Pier,40.583333,27.55
4815,Korfez Municipality Piers,40.783333,29.733333
4818,Denbir Port,36.658333,36.205002
4819,Skali,62.15,-6.766667
4821,Lucciana Oil Terminal,43.533333,9.416667
4827,Dalsbruk,60.016667,22.516667
4829,El Rama,12.15,-84.216667
4830,FSO Didon,33.766667,11.9
4832,Kwangyang,34.735832,127.740829
4833,Tonghae,37.494999,129.139999
4835,FPSO Kikeh,5.866667,114.283333
4836,Palmones,36.166667,-5.433333
4839,Hambantota,6.116667,81.116667
4840,Cat Lai,10.766667,106.783333
4843,Ain Sukhna Port,29.575001,32.408333
4846,FPSO Dalia,-7.683333,11.783333
4847,Accra,5.628334,0.011667
4848,FPSO 'Abo FPSO',5.7,4.466667
4850,FPSO 'Erha FPSO',5.35,4.35
4851,FSO 'Ailsa Craig I',4.216667,7.383333
4852,FPSO Nganhurra,-21.483333,114
4853,FPSO Greater Plutonio,-7.833333,12.116667
4856,Khalifa Port,24.833333,54.666667
4858,FPSO 'Hai Yang Shi You 111',0,0
4859,FPSO 'Petroleo Nautipa',-3.75,10.516667
4862,Vila do Porto,36.936436,-25.150848
4863,Basilan,6.7,121.966667
4865,Kerteh Terminal,4.516667,103.45
4868,Nakagusuku,26.218334,127.793335
4869,Harbour Bay,1.166667,104.016667
4870,Benete,-8.866667,116.716667
4872,Port Atlantique,47.192501,-1.595833
4873,Antalya,36.855,30.646667
4874,Faslane,56.063332,-4.823333
4877,Royal Portbury Dock,51.466667,-2.716667
4879,Saipan,15.29,145.705002
4880,Padang Bai,-0.998333,100.372498
4881,Pagerungan Marine Terminal,-6.966667,115.949997
4884,Hanshin,34.686668,135.381668
4887,Canea,35.516667,24.016667
4888,St Sampson,49.483333,-2.516667
4892,Ishigaki,24.336666,124.143333
4899,Navegantes,-26.9,-48.65
4900,Kulevi,42.266667,41.633333
4902,Tanjung Sekong,-5.921409,105.995711
4903,Godau,10.65,107.016667
4906,Freeport (USA),28.942499,-95.307503
4908,Marport,40.966667,28.700001
4909,Agigea,44.083333,28.616667
4912,Bach Ho Terminal,9.833333,108
4913,Saigon New Port,10.766667,106.783333
4915,Lushun,38.683333,121.183333
4919,San Cibrao,43.708332,-7.463333
4920,Dongying,37.45,118.483333
4926,Serpentina Oil Terminal,3.8,8.083333
4929,Empire,39.183333,-119.716667
4930,Nyhamna,62.85,6.95
4931,Thamesport,51.429165,0.685
4934,Kozhikode,11.25,75.766667
4935,Chenjiagang,0,0
4936,Sheyang,33.783333,120.25
4940,Akcansa (Canakkale),40.1,26.383333
4941,Silport,59.424999,27.741667
4946,Port Dalrymple,-41.138332,146.865005
4949,Diego Garcia,-7.288333,72.394997
4950,Boryeong,36.316667,126.5
4951,Dangjin (Daesan),37.066666,126.510002
4952,Haugesund,59.421665,5.245833
4953,DP World Djazair,36.771667,3.083333
4955,Onslow,-21.625,115.095833
4957,Espevik,59.316667,5.666667
4958,Havik,59.3,5.316667
4959,Langevag,62.433333,6.216667
4960,Mosterhamn,59.7,5.383333
4963,Dung Quat Petroleum Port,15.4,108.7
4966,Muruvik,63.433333,10.833333
4969,Prigorodnoye,46.616667,142.9
4970,Jingjiang,32.033333,120.283333
4972,Rypefjord Oil Harbour,70.633333,23.666667
4973,Kozmino,42.716667,133.016667
4974,Acu Superport,-21.833333,-41
4975,Itapoa,-26.116667,-48.6
4976,Karaikal,10.833333,79.849167
4977,Cameron LNG Terminal,35.333333,-79.25
4979,Ayutthaya,14.333333,100.533333
4981,Le Port,-20.883333,55.533333
4982,Da Chan Bay Terminal One,22.533333,113.866667
4984,Ehoala,-25.066667,46.95
4990,Bautino,44.533333,50.25
4992,Karratha,-20.648333,116.673332
4995,Djen-Djen,36.826668,5.89
4996,Bashayer 1 Oil Terminal,19.398333,37.333332
4997,Bashayer 2 Oil Terminal,19.398333,37.333332
4999,Batulicin,-3.45,115.983333
5000,Giurgiulesti,45.466667,28.183333
5002,Cai Mep,10.516667,107
5003,Romano,41.366667,19.416667
5004,Cai Lan,21.416667,107.05
5005,Port Bronka,59.884998,30.181667
5007,Katapola,36.828186,25.862871
5011,Quang Ninh,21.416667,107.05
5013,Dongjiakou,35.566667,119.766667
5014,FPSO 'Thai Binh-VN',10.416667,108.4
5023,Talibon,10.133333,124.316667
5024,Tubigon,9.95,123.966667
5026,Taboneo,-3.683333,114.416667
5032,Weifang,36.716667,119.1
5035,Rio Cordoba,8.916667,-76.366667
5040,Adang Bay,-1.716667,116.633331
5043,Sebuku Coal Terminal,-3.5,116.366667
5044,Jorong,-4.183333,115.1
5045,Muara Bangkong,0.4,103.783333
5047,Tuzla Port,40.846668,29.276667
5049,Son Duong,18.1,106.45
5051,Dighi,18.25,72.966667
5053,FPSO Cendor,5.566667,104.55
5056,Fort Bay,17.633333,-63.233333
5057,Musaffah,24.383333,54.483333
5058,Ilfracombe,51.216667,-4.116667
5062,FPSO 'Ningaloo Vision',-21.4,114.083333
5064,Pohang Yeongil,36.016666,129.399994
5065,Yangkou,0,0
5066,Lusi,32.05,121.616667
5067,Magampura,6.116667,81.116667
5068,Taman,45.216667,36.716667
5069,Escobar LNG,-34.333333,-58.816667
5074,Ras Al Zour,27.466667,49.283333
5076,Zhelezny Rog Port,45.216667,36.716667
5078,Macae,-22.383333,-41.783333
5081,Nieuwe Haven,5.810833,-55.164165
5082,Meishan,0,0
5087,FPSO 'Pazflor',-8.35,12.1
5088,VO Chidambaranar,8.751518,78.223068
5100,FPSO 'Gimboa',-7.533333,12.166667
5101,McMurdo Station,-77.833333,166.666667
5104,Marlim Oil Field,-22.333333,-40.066667
5108,Luwuk,-0.948333,122.798332
5109,Sir Bani Yas Port ,24.316667,52.6
5117,Agios Nikolaos,38.383333,22.633333
5120,Sabetta,71.25,72.083333
5121,Laminaria-Corallina Terminal,-11,126
5123,Saraylar,40.666667,27.666667
5128,Pengerang Terminal,1.366667,104.116667
5130,Shenhu,24.616667,118.666667
5133,FPSO Aseng ,3.366667,9.133333
5134,Thi Vai,10.586667,107.027496
5135,Batam Centre,1.083333,104.033333
5136,FPSO Espirito Santo,-21.2,-39.733333
5137,FPSO 'Usan FPSO',3.95,7.65
5138,Hasselby,59.35,17.483333
5139,Vuda Point Terminal,-17.691666,177.384995
5140,Hellvik,58.466667,5.866667
5141,Kattupalli,13.3,80.35
5146,Santorini,36.416667,25.433333
5147,Thira,36.416667,25.433333
5148,Athinios Port,36.383333,25.416667
5149,Lamongan Shorebase,-7.116667,112.416667
5150,FPSO Capixaba,-21.233333,-39.95
5153,Sas Al Nakhl Petroleum Port,24.433333,54.5
5154,Loch Ryan Port,54.983333,-5.033333
5155,Weissenthurm,50.416667,7.45
5156,Bendorf,50.416667,7.566667
5158,Lysoeysund,63.883333,9.866667
5159,Caojing,30.783333,121.4
5160,Slovag,60.85,5.066667
5161,Manchester Navy Fuel Depot,47.55,-122.533333
5169,Xingang (Dalian),0,0
5171,Ras Al Khair,27.466667,49.283333
5173,Etne,59.65,5.916667
5174,Forus,58.883333,5.75
5175,Xiangshan Harbour,29.266667,120
5178,Prony Port,-22.316667,166.816667
5179,Vavouto Port,-21,164.666667
5183,Fukuoka,33.616665,130.389999
5193,Paiton,-7.716667,113.5
5196,Kribi Deep Sea Port,2.941667,9.893333
5197,Tanjung Jati,-6.583333,110.65
5198,Indiga,67.65,49.016667
5203,Satsumasendai,31.816667,130.25
5207,Melones Oil Terminal,8.8,-79.6
5208,Lugait,8.333333,124.25
5218,Kumamoto,32.759998,130.588333
5222,El Nido,11.183333,119.4
5226,Brooke's Point,8.766667,117.833333
5231,Hon La Seaport,17.933333,106.516667
5232,King Abdullah Port,22.4,39.083333
5236,Nghi Son,19.366517,106.099317
5237,Ningde,0,0
5242,Rorvik,64.85,11.233333
5243,Ottersoya,64.85,11.283333
5244,Weitou,24.533333,118.6
5245,Coeymans,42.488347,-73.787649
5246,Penco,-36.716667,-72.983333
5247,Kalba,25.066667,56.35
5251,Bandar Assaluyeh,27.516666,52.513332
5252,Joetsu,37.15,138.233333
5254,Tieshan,0,0
5260,Pasaia,43.323334,-1.92
5262,Tadjoura,11.766667,42.9
5265,Surat Thani,9.133333,99.133333
5271,Bohe,21.516667,111
5276,Shinmoji,33.866667,130.983333
5283,Al Jazeera Port ,25.716667,55.8
5287,Gizan,16.883333,42.531666
5288,Baton Rouge,30.466583,-91.199633
5290,FPSO 'Bunga Kertas',6.133333,104.966667
5291,Ennore,13.261666,80.341667
5297,Haroysundet,62.883333,6.95
5299,Flivik,57.55,16.583333
5300,Langoya,59.5,10.383333
5301,Unye,41.133333,37.283333
5302,Khawr Fakkan,25.352501,56.365002
5304,Jabal Az Zannah,24.1,52.716667
5306,Mugharag Port,24.24,52.668335
5307,Delma Port,24.24,52.668335
5311,Ikornnes,62.389999,6.563334
5312,Bunati Port,-3.75,115.616667
5315,Haarlem,52.383333,4.683333
5316,Stylida,38.909988,22.618076
5317,Willebroek,51.066667,4.366667
5318,Venlo,51.366667,6.166667
5322,Juan Lacaze,-34.433333,-57.45
5323,Puerto Sauce,-34.433333,-57.45
5324,Mount Vernon,42.75,-78.883333
5326,Kootstertille,53.216667,6.1
5327,Del Guazu,-33.9,-58.866667
5330,Port Lafito,18.483333,-72.433333
5332,Hamad Port,25,51.616667
5335,Asam Asam,-3.9,115.1
5340,Galatz,45.433333,28.05
5343,Milne Port,71.883333,-80.916667
5361,Nikolaev,46.9375,31.990833
5365,Jepara,-6.583333,110.65
5373,Port Metro Vancouver,49.299999,-123.088333
5379,Nea Karvali,40.931667,24.518333
5380,Keramoti,40.866667,24.7
5382,Semirara,12.066667,121.4
5387,Juruti,-2.150201,-56.075569
5389,Port MacKenzie,61.266667,-149.916667
5390,Linoperamata,35.35,25.05
5391,Corner Inlet & Port Albert,-38.7,146.383333
5395,Delta,49.083333,-123
5396,Sidor,8.288333,-62.849998
5400,Al Ruwais,26.233333,51.333333
5401,Psakhna,38.564304,23.596678
5402,FPSO 'Yuum K'ak' Naab',19.6,-92.283333
5410,FPSO Curlew,56.733333,1.3
5412,Phuoc Long ICD Port,10.7,106.95
5419,FPSO 'Anasuria',57.25,0.8
5425,Puerto de Granadilla,28.05,-16.483333
5426,Punta Venado,20.533333,-87.15
5427,Port Melville,-11.55,130.933333
5432,Westview,49.869999,-124.557503
5433,Cambridge Bay,69.116667,-105.083333
5439,Illichevsk,46.316667,30.666667
5444,Puerto Patache,-20.8,-70.2
5445,Chan May Port,16.333333,108
5447,Old Harbour,17.933333,-77.116667
5448,Kishorn,57.4,-5.583333
5455,Austevoll ,60.099998,5.25
5463,Straume,60.316667,5.283333
5468,Galisbay,18.066667,-63.083333
5469,Port de Galisbay,18.066667,-63.083333
5475,Taganito,9.55,125.816667
5477,Alcoy,9.683333,123.5
5490,Xinsha,22.983333,113.533333
796,Portsmouth (USA-Hampton Roads),36.831665,-76.294998
798,Pago-Pago,-14.275,-170.681671
800,Kiire,31.396667,130.559998
801,Tenau Kupang,-10.161667,123.568336
803,Suez,29.946467,32.57405
805,Rosario,-32.952332,-60.626099
807,Morehead City,34.713333,-76.693336
808,Kinuura,34.860001,136.933334
809,Port Bouet Tanker Terminal,5.25,-3.966667
811,San Antonio Este,-40.795918,-64.887932
812,Skuru,60.116667,23.55
813,Dammam,26.506666,50.195
814,San Julian,-49.3,-67.716667
815,Wadi Feiran Terminal,28.733334,33.182499
816,Jeddah,21.464167,39.154999
817,Puerto Ingeniero Rocca,-34.85,-57.933333
820,San Lorenzo - San Martin,-32.749001,-60.729649
821,Kisarazu,35.368332,139.875
822,Jizan,16.883333,42.531666
824,Frobisher,63.733333,-68.5
825,New Bedford,41.651669,-71.209999
828,New Haven,41.288334,-72.909996
829,Mamoudzou,-12.783333,45.233333
830,San Nicolas (Argentina),-33.335835,-60.193333
831,Kobe,34.68,135.244995
832,New London,41.345001,-72.084999
833,Cutuco,13.316667,-87.816667
835,Pulau Sambu,1.158333,103.896667
837,Jubail,27.033333,49.691666
838,New Orleans,29.933332,-90.058334
839,Ras Tanura,26.668333,50.191666
840,San Sebastian Bay,-53.276669,-68.251663
843,Yanbu Commercial Port,23.966667,38.196667
844,Bata,1.825,9.733334
845,Lampedusa,35.5,12.6
846,Komatsushima,34.009998,134.595001
848,Jurong,1.3,103.682503
849,Panama Canal,9.066667,-79.666667
850,New York & New Jersey,40.698334,-74.006668
851,Otranto,40.153332,18.498333
852,Santa Fe,-31.655001,-60.705002
853,Kure,34.233334,132.543335
855,Tanjong Pagar,1.264333,103.846664
856,Villa Constitucion,-33.223618,-60.327599
857,Vada,43.352776,10.444787
858,Kushiro,42.991665,144.33667
859,Luba,3.45985,8.555917
860,Keppel,1.265,103.830002
863,Oakland,37.788334,-122.269165
864,Bandar Shahid Rejaee,27.141666,56.203335
866,Sokcho,38.202133,128.599933
867,Pantoloan,-0.712333,119.855667
868,Pasir Panjang,1.266667,103.783333
869,Maizuru,35.455002,135.318329
870,Ushuaia,-54.8,-68.3
872,Kawaihae,20.033333,-155.833333
873,Malabo,3.758967,8.77885
876,Okgye,37.6,129.033333
879,Zarate,-34.088333,-59.014168
884,Macau,22.2,113.533333
885,Assab,13,42.75
887,Heianza,26.4,127.966667
888,Tarakan Island,3.281667,117.581665
890,Pulau Bukom,1.24,103.76667
892,Adelaide,-34.776665,138.479996
893,Oswego,43.45,-76.5
894,Massawa,15.613333,39.474998
895,Muroran,42.348331,140.96666
899,Niigata-Higashi,38.003334,139.228333
900,Albany (Australia),-35.036667,117.893333
901,Port Victoria,-4.623464,55.463356
902,Palm Beach,26.7675,-80.048332
904,Tanjong Kidurong,3.26,113.07
905,Nagasaki,32.738335,129.863327
906,Kakande,10.642146,-14.632201
908,Angra do Heroismo,38.645832,-27.209999
909,Gamagori,34.810001,137.220001
910,Freetown,8.493333,-13.235
912,Stanley (Falkland Islands),-51.689167,-57.858334
913,Panama City,30.146667,-85.676666
914,Makassar,-5.116667,119.4
915,Praia da Vitoria,38.733333,-27.066667
916,Nagoya,35.046665,136.861664
920,Beni Saf,35.283333,-1.383333
923,Barrow Island,-20.812813,115.565086
924,Toyohashi,34.73,137.319168
925,Pascagoula,30.348333,-88.566666
927,Nishihara Terminal,26.218334,127.793335
928,Karlsvik,65.571663,22.166666
929,Pensacola,30.397499,-87.216667
930,Botany Bay,-33.986668,151.21167
931,Akrotiri,34.571926,33.034782
933,Torshavn,62.004166,-6.7575
936,Singapore,1.258333,103.798332
937,Port Angeles,48.133335,-123.416664
938,Dellys,36.916667,3.883333
939,FSO Puteri Dulang,5.801667,104.169998
940,Karlsborg,65.76667,23.383333
941,Onahama,36.924999,140.884995
942,Brisbane,-27.375,153.166672
945,Zawia Terminal,32.75,12.716667
948,Broome,-18,122.216667
949,Lautoka,-17.605,177.436996
950,Papeete,-17.536667,-149.572495
951,Majuro,7.090833,171.366669
952,Port Arthur,29.861666,-93.936668
953,Bunbury,-33.321667,115.661667
954,Alcanar,40.571835,0.552333
955,Bakapit,4.939667,118.5872
956,Skikda,36.886665,6.94
958,Levuka,-17.684172,178.838577
959,Probolinggo,-7.716667,113.216667
960,Osaka,34.648335,135.416672
961,Port Everglades,26.093334,-80.116669
962,Port Bundaberg,-24.768333,152.380005
964,Bintulu,3.26,113.07
965,Portland (USA-Maine),43.656666,-70.223335
966,Blanc-Sablon,51.433333,-57.116667
967,Gizo,-8.1,156.85
971,Otaru,43.200001,141.016663
972,Portland (USA-Oregon),45.569168,-122.735832
974,Suva,-18.129999,178.416672
975,Honiara,-9.429167,159.960007
977,Cairns,-16.926666,145.781662
980,Luanda,-8.783333,13.255
982,Port Lavaca,28.6,-96.616667
983,Ringi Cove,-8.116667,157.116667
984,Kunda,59.57,26.525
986,Ciudad del Carmen,18.646667,-91.848335
987,Sakai,34.556667,135.421661
991,Sakaide,34.362499,133.83667
992,Giardini,37.816667,15.266667
993,Barkan,29.715,50.169998
994,Ekenas,59.966667,23.433333
995,Cozumel,20.514999,-86.966667
996,Soyo,-6.123333,12.365
998,Port San Luis,35.166667,-120.75
999,Savonlinna,61.866667,28.9
1002,Sakata,38.943333,139.801666
1003,Bahrgan,29.715,50.169998
1004,Dampier,-20.648333,116.673332
1005,Sasebo,33.154999,129.710007
1006,Yandina,-9.116667,159.216667
1008,King Fahd Industrial Port (Jubail),27.033333,49.691666
1009,Darwin,-12.473333,130.848328
1010,Hamina,60.536667,27.184999
1011,Puerto Vallarta,20.6,-105.216667
1012,Providence,41.803333,-71.39167
1013,Hanko,59.810001,22.905834
1014,Sorong,-0.883333,131.244171
1016,Ras Laffan,25.93,51.606667
1017,Rosarito Terminal,32.346668,-117.104164
1018,Shimizu,35.023335,138.505005
1019,Cotonou,6.345,2.43
1020,Berbera,10.4375,44.988335
1021,Bocas del Toro,9.333333,-82.233333
1023,Devonport (Australia),-41.151669,146.378326
1024,Topolobampo,25.594999,-109.050003
1026,Eden,-37.071667,149.934998
1027,Helsinki,60.148333,24.91
1028,Richmond (California),37.915001,-122.363335
1029,Richmond (Virginia),37.55,-77.45
1030,FSO 'Massongo',4.181667,8.555
1031,Shimotsu,34.113335,135.108337
1035,Riverhead Terminal,41.003334,-72.650002
1036,Fremantle,-32.046665,115.745003
1037,Penang,5.366666,100.363335
1039,Kemi,65.661667,24.511667
1040,Arroyo Seco,-33.133333,-60.433333
1041,Kilindini Harbour,-4.05,39.641666
1042,Susaki,33.389904,133.297775
1043,Cape Town,-33.91,18.433332
1044,Geelong,-38.123333,144.369995
1045,Flushing,51.441666,3.598333
1047,Dungun,4.783333,103.433333
1048,Kokkola,63.860832,23.038334
1049,Takamatsu,34.360001,134.053329
1050,Port Reitz,-4.05,39.641666
1051,Geraldton,-28.773333,114.598335
1052,Durban,-29.876667,31.043333
1054,Sacramento,38.561668,-121.551666
1056,Gladstone,-23.816668,151.241669
1057,Uno,34.476665,133.943329
1058,Kotka,60.448334,26.931667
1059,East London ,-33.026669,27.911667
1060,Maassluis,51.916248,4.2394
1061,Kristinestad,62.259998,21.315001
1062,Punta Ciguena,-38.794167,-62.269165
1063,Mossel Bay,-34.177502,22.146667
1064,Tobata,33.919998,130.863327
1065,San Diego,32.700001,-117.166664
1066,Kertih Port,4.58,103.480003
1067,Gove,-12.208333,136.666672
1068,Ymuiden,52.468868,4.587833
1070,Tokuyama,34.043335,131.785004
1071,Port Elizabeth,-33.959999,25.641666
1072,Hay Point,-21.255833,149.313339
1073,Kumpusalmi,62.883333,27.683333
1074,Kuantan,3.973333,103.426666
1075,San Francisco,37.808334,-122.393333
1076,Puerto del Rosario,28.495001,-13.856667
1077,Puerto Belgrano,-38.891666,-62.103333
1078,Santa Cruz de la Palma,28.683333,-17.766667
1079,Savannah,32.081665,-81.088333
1080,Mariehamn,60.095001,19.9245
1081,Tokyo,35.603333,139.774994
1082,Puerto Rosales,-38.957117,-62.028883
1083,Searsport,44.423332,-68.901665
1085,Naantali,60.453335,22.065001
1086,Richards Bay,-28.803333,32.055
1087,Bell Bay,-41.138332,146.865005
1088,Saldanha Bay,-33.036667,17.981667
1091,Oulu,65.033333,25.431667
1092,Porto Praia,14.908334,-23.501667
1093,Tsuruga,35.673332,136.058334
1094,Pargas,60.3,22.3
1095,Port Allen,30.45,-91.2
1096,Edstrandsbassangen,58.604168,16.2225
1097,Sal Island,16.749668,-22.983795
1098,Lucinda,-18.518333,146.391663
1099,Lumut (Malaysia),4.240833,100.613335
1100,Philipsburg,18.016667,-63.033333
1101,Mayotte,-12.716667,45.166667
1102,Ube,33.932499,131.228333
1104,Seward,46,-112.666667
1106,Pori,61.601665,21.470833
1108,Mackay,-21.105,149.228333
1109,Johor,1.433333,103.894997
1111,Madras,13.10835,80.302582
1112,Sitka,57.045654,-135.3358
1113,Gastgivarehagen,58.604168,16.2225
1114,Wakamatsu,33.91,130.818329
1116,Algeciras,36.133331,-5.433333
1117,Raahe,64.683333,24.483333
1118,Mutsamudu,-12.15,44.383333
1119,Wakayama,34.209999,135.138336
1121,Alicante,38.329998,-0.49
1122,Melbourne,-37.853333,144.911667
1123,Nepoui,-21.316667,165
1124,Ain Sukhna Terminal,29.575001,32.408333
1126,Rauma,61.125,21.440001
1128,Milner Bay,-13.860833,136.414993
1129,Poro,-21.3,165.716667
1130,Yahata,33.878334,130.804993
1131,Stockton,37.95,-121.283333
1132,Almeria,36.834167,-2.4725
1133,Bandar Shahid Bahonar,27.141666,56.203335
1134,Newcastle (Australia),-32.891666,151.770004
1135,Yokkaichi,34.950001,136.649994
1138,Tacoma,47.278332,-122.41333
1140,El Dekheila,31.139999,29.805834
1141,Tolkkinen-Tolkis,60.333333,25.583333
1142,Kesklinna,59.446667,24.768333
1143,New Plymouth,-39.055,174.03833
1145,Damietta,31.466667,31.758333
1146,Barcelona,41.345001,2.168333
1147,Tampa,27.920834,-82.425003
1148,Tornio,65.85,24.183333
1149,Kuala Baram,4.410833,113.903336
1150,Taharoa Terminal,-38.15,174.733333
1152,Xiamen,24.35,118.2
1153,Port Giles,-35.021667,137.769653
1154,Yokosuka,35.285,139.683334
1155,Senari,1.6,103.65
1159,Bilbao,43.365002,-3.095
1160,Port Hedland,-20.32,118.576668
1161,Texas City,29.376667,-94.888336
1162,Aqaba,29.516667,35
1164,Hurghada,27.232918,33.851791
1166,Port Kembla,-34.458332,150.893326
1168,Uusikaupunki,60.794998,21.375
1169,Toledo (USA),41.700001,-83.466667
1170,Port Latta,-40.833332,145.388336
1173,Valdez,61.091667,-146.383331
1176,Bonnieres sur Seine,49.033333,1.583333
1177,Vancouver (USA),45.630001,-122.696663
1178,Vuoksen Terminal,61.216667,28.816667
1180,Mersa Matruh,31.366667,27.233333
1183,Kompong Som,10.64,103.500832
1184,Port Lincoln,-34.718334,135.875
1185,Loviisa,60.45,26.233333
1187,Nuweibah,28.959567,34.6622
1188,Hammarbyhamnen,59.333333,18.05
1189,Wilmington (USA-N Carolina),34.246666,-77.953331
1190,Kemaman,4.251667,103.466667
1191,Cadiz,36.543335,-6.275
1192,Limay (France),48.983333,1.733333
1194,Ras Budran,28.933333,33.116667
1196,Port Pirie,-33.174999,138.012497
1198,Cartagena (Spain),37.573334,-0.983333
1200,Ajaccio,41.926666,8.75
1201,Nanterre,48.883333,2.2
1202,Eikefet,60.7,5.55
1203,Kwai Chung,22.366667,114.116667
1204,Castellon,39.966667,0.025667
1205,Port Walcott,-20.575001,117.203331
1207,Gennevilliers,48.933333,2.3
1208,Fagerstrand,59.734734,10.583083
1209,Portland (Australia),-38.333332,141.630829
1210,Ras Sudr,29.6,32.666667
1212,Mombasa,-4.05,39.641666
1213,Saint-Ouen,48.916667,2.333333
1214,Bastia,42.702499,9.455
1215,Safaga,26.73,33.948334
1216,Tasucu,36.316667,33.866667
1217,Cillero,42.7,-7.05
1218,Floro,61.603333,5.026667
1220,Jose Ignacio,-34.901669,-54.706665
1221,Halden,59.116665,11.375
1222,Evry,48.616667,2.433333
1223,Bayonne (France),43.494999,-1.4725
1224,Tuen Mun,22.4,113.983333
1225,Gandia,38.966667,-0.183333
1226,Malongo Terminal,-5.4593,12.03045
1227,Sidi Kerir Terminal,31.110001,29.611666
1228,Montevideo,-34.900833,-56.210835
1230,Montereau,48.383333,2.933333
1232,Holmestrand,59.4925,10.318334
1234,Bordeaux,44.853333,-0.563333
1235,Nueva Palmira,-33.878334,-58.426666
1236,Ferrol,43.471668,-8.25
1238,Kaarsto,59.27,5.486667
1240,Paysandu,-32.310417,-58.109249
1242,Tsing Yi Island,22.35,114.1
1244,Boulogne-sur-Mer,50.723133,1.573983
1245,Brest,48.371666,-4.49
1246,Ras Shukheir,28.136667,33.303333
1247,Busan,35.108334,129.058334
1248,Kowloon,22.3,114.166667
1249,Porto da Povoa de Varzim,41.383333,-8.766667
1251,Sydney (Australia),-33.853333,151.213333
1252,Janghang,36,126.683333
1253,Rangoon,16.7675,96.152496
1254,Zeit Bay Terminal,27.816667,33.6
1255,Maaloy,61.935001,5.125
1256,Wan Chai,22.283333,114.166667
1257,Thevenard,-32.149582,133.638672
1258,Zhuhai,22.239166,113.584999
1259,Libreville,0.401667,9.43
1260,Huelva,37.166668,-6.91
1262,Archangel,64.528336,40.525002
1263,Mosjoen,65.853882,13.18468
1264,Jinhae,35.133333,128.65
1265,Calais,50.970001,1.845
1267,Owendo,0.283333,9.5
1268,Thursday Island,-10.51,142.213333
1269,Rafnes,59.1,9.566667
1270,Batumi,41.650002,41.646667
1271,Cannes,43.55,7.016667
1272,Kwun Tong,22.316667,114.216667
1273,Townsville,-19.25,146.833328
1275,Shengjin,41.8,19.566667
1276,Tau,59.05,5.9
1277,Berdyansk,46.748333,36.773335
1278,Gunsan,35.994999,126.709167
1280,Cherbourg,49.653332,-1.615
1281,Wallaroo,-33.923332,137.610001
1282,Vlore,40.446022,19.478308
1283,Weipa,-12.665833,141.847504
1284,Chai Wan,22.25,114.233333
1286,Masan,35.183334,128.583328
1287,Thamshavn,63.316667,9.9
1288,Tonsberg,59.268333,10.4
1289,Yeysk,46.75,38.25
1290,Hastings,-38.3,145.25
1291,Mokpo,34.773335,126.39167
1293,Malaga,36.705002,-4.416667
1294,Sendai,38.27,141.03334
1295,Chornomorsk,46.316667,30.666667
1296,Izmail,45.316667,28.85
1297,Mukho,37.533333,129.1
1298,Yeisk,46.75,38.25
1299,Blang Lancang,5.268333,97.083336
1301,Dieppe,49.934063,1.085501
1302,Marin (Spain),43,-2.583333
1303,Whyalla,-33.035831,137.60083
1304,Charco Azul Terminal,8.211666,-82.864998
1306,Motril,36.721668,-3.526667
1307,Paita,-5.08,-81.109497
1308,Pohang,36.016666,129.399994
1309,Dunkirk,51.056667,2.35
1310,Kherson,46.611668,32.605
1311,Palamos,41.85,3.133333
1313,Kholmsk,47.048332,142.044174
1314,Ama,29.948599,-90.305634
1315,San Pedro (Cote d'Ivoire),4.733333,-6.616667
1317,Khalf Harbour,14.511666,49.148335
1318,Abbot Point,-19.856667,148.08667
1319,Ulsan,35.483334,129.396667
1320,Convent,29.993267,-90.829567
1321,Cape Palmas,4.367733,-7.730333
1322,Basco,20.45,121.966667
