lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
36238,11,369,12,1,2019-11-21 23:39:45.537000000
36238,11,370,12,1,2019-11-21 23:39:45.537000000
36238,11,371,12,1,2019-11-21 23:39:45.537000000
36238,11,372,12,1,2019-11-21 23:39:45.537000000
36240,54,314,12,1,2021-05-21 14:35:53.383000000
36240,54,315,12,1,2021-05-21 14:35:53.383000000
36240,54,316,12,1,2021-05-21 14:35:53.383000000
36240,54,317,12,1,2021-05-21 14:35:53.383000000
36240,54,318,12,1,2021-05-21 14:35:53.383000000
36240,54,319,12,1,2021-05-21 14:35:53.383000000
36240,54,320,12,1,2021-05-21 14:35:53.383000000
36240,54,321,12,1,2021-05-21 14:35:53.383000000
36240,54,322,12,1,2021-05-21 14:35:53.383000000
36240,54,323,12,1,2021-05-21 14:35:53.383000000
36240,54,324,12,1,2021-05-21 14:35:53.383000000
36240,54,325,12,1,2021-05-21 14:35:53.383000000
36240,54,326,12,1,2021-05-21 14:35:53.383000000
36240,54,327,12,1,2021-05-21 14:35:53.383000000
36240,54,328,12,1,2021-05-21 14:35:53.383000000
36240,54,329,12,1,2021-05-21 14:35:53.383000000
36240,54,330,12,1,2021-05-21 14:35:53.383000000
36240,54,331,12,1,2021-05-21 14:35:53.383000000
36240,54,332,12,1,2021-05-21 14:35:53.383000000
36240,54,333,12,1,2021-05-21 14:35:53.383000000
36240,54,334,12,1,2021-05-21 14:35:53.383000000
36240,54,335,12,1,2021-05-21 14:35:53.383000000
36240,54,336,12,1,2021-05-21 14:35:53.383000000
36240,54,337,12,1,2021-05-21 14:35:53.383000000
36240,54,338,12,1,2021-05-21 14:35:53.383000000
36240,54,339,12,1,2021-05-21 14:35:53.383000000
36241,98,314,12,1,2021-05-21 14:21:28.130000000
36241,98,315,12,1,2021-05-21 14:21:28.130000000
36241,98,316,12,1,2021-05-21 14:21:28.130000000
36241,98,317,12,1,2021-05-21 14:21:28.130000000
36241,98,318,12,1,2021-05-21 14:21:28.130000000
36241,98,319,12,1,2021-05-21 14:21:28.130000000
36241,98,320,12,1,2021-05-21 14:21:28.130000000
36241,98,321,12,1,2021-05-21 14:21:28.130000000
36241,98,322,12,1,2021-05-21 14:21:28.130000000
36241,98,323,12,1,2021-05-21 14:21:28.130000000
36241,98,324,12,1,2021-05-21 14:21:28.130000000
36241,98,325,12,1,2021-05-21 14:21:28.130000000
36241,98,326,12,1,2021-05-21 14:21:28.130000000
36241,98,327,12,1,2021-05-21 14:21:28.130000000
36241,98,328,12,1,2021-05-21 14:21:28.130000000
36241,98,329,12,1,2021-05-21 14:21:28.130000000
36241,98,330,12,1,2021-05-21 14:21:28.130000000
36241,98,331,12,1,2021-05-21 14:21:28.130000000
36241,98,332,12,1,2021-05-21 14:21:28.130000000
36241,98,333,12,1,2021-05-21 14:21:28.130000000
36241,98,334,12,1,2021-05-21 14:21:28.130000000
36241,98,335,12,1,2021-05-21 14:21:28.130000000
36241,98,336,12,1,2021-05-21 14:21:28.130000000
36241,98,337,12,1,2021-05-21 14:21:28.130000000
36241,98,338,12,1,2021-05-21 14:21:28.130000000
36241,98,339,12,1,2021-05-21 14:21:28.130000000
36256,48,340,12,1,2020-01-29 22:12:12.550000000
36256,48,341,12,1,2020-01-29 22:12:12.550000000
36256,48,342,12,1,2020-01-29 22:12:12.550000000
36256,48,343,12,1,2020-01-29 22:12:12.550000000
36256,48,344,12,1,2020-01-29 22:12:12.550000000
36256,48,345,12,1,2020-01-29 22:12:12.550000000
36256,48,346,12,1,2020-01-29 22:12:12.550000000
36256,48,347,12,1,2020-01-29 22:12:12.550000000
36256,48,348,12,1,2020-01-29 22:12:12.550000000
36256,48,349,12,1,2020-01-29 22:12:12.550000000
36256,48,350,12,1,2020-01-29 22:12:12.550000000
36256,48,351,12,1,2020-01-29 22:12:12.550000000
36256,48,352,12,1,2020-01-29 22:12:12.550000000
36256,48,353,12,1,2020-01-29 22:12:12.550000000
36256,48,354,12,1,2020-01-29 22:12:12.550000000
36256,48,355,12,1,2020-01-29 22:12:12.550000000
36256,48,356,12,1,2020-01-29 22:12:12.550000000
36256,48,357,12,1,2020-01-29 22:12:12.550000000
36256,48,358,12,1,2020-01-29 22:12:12.550000000
36256,48,359,12,1,2020-01-29 22:12:12.550000000
36267,36,139,10,2,2021-12-20 15:51:51.253000000
36267,36,140,10,2,2021-12-20 15:51:51.253000000
36267,36,388,10,1,2021-12-20 15:51:51.253000000
36267,36,389,10,1,2021-12-20 15:51:51.253000000
36276,39,368,12,1,2021-10-22 13:58:47.057000000
36276,39,369,12,1,2021-10-22 13:58:47.057000000
36276,39,370,12,1,2021-10-22 13:58:47.057000000
36276,39,371,12,1,2021-10-22 13:58:47.057000000
36276,39,372,12,1,2021-10-22 13:58:47.057000000
36286,21,340,12,1,2019-09-20 16:42:07.610000000
36286,21,341,12,1,2019-09-20 16:42:07.610000000
36286,21,342,12,1,2019-09-20 16:42:07.610000000
36286,21,343,12,1,2019-09-20 16:42:07.610000000
36286,21,344,12,1,2019-09-20 16:42:07.610000000
36286,21,345,12,1,2019-09-20 16:42:07.610000000
36286,21,346,12,1,2019-09-20 16:42:07.610000000
36286,21,347,12,1,2019-09-20 16:42:07.610000000
36286,21,348,12,1,2019-09-20 16:42:07.610000000
36286,21,349,12,1,2019-09-20 16:42:07.610000000
36286,21,350,12,1,2019-09-20 16:42:07.610000000
36286,21,351,12,1,2019-09-20 16:42:07.610000000
36286,21,352,12,1,2019-09-20 16:42:07.610000000
36286,21,353,12,1,2019-09-20 16:42:07.610000000
36286,21,354,12,1,2019-09-20 16:42:07.610000000
36286,21,355,12,1,2019-09-20 16:42:07.610000000
36286,21,356,12,1,2019-09-20 16:42:07.610000000
36286,21,357,12,1,2019-09-20 16:42:07.610000000
36286,21,358,12,1,2019-09-20 16:42:07.610000000
36286,21,359,12,1,2019-09-20 16:42:07.610000000
36327,29,361,12,1,2020-12-03 16:36:48.437000000
36327,29,362,12,1,2020-12-03 16:36:48.437000000
36327,29,363,12,1,2020-12-03 16:36:48.437000000
36327,29,364,12,1,2020-12-03 16:36:48.437000000
36327,29,365,12,1,2020-12-03 16:36:48.437000000
36327,29,366,12,1,2020-12-03 16:36:48.437000000
36327,29,367,12,1,2020-12-03 16:36:48.437000000
36327,29,360,12,1,2020-12-03 16:36:48.437000000
36329,29,340,12,1,2020-12-03 16:40:15.540000000
36329,29,341,12,1,2020-12-03 16:40:15.540000000
36329,29,342,12,1,2020-12-03 16:40:15.540000000
36329,29,343,12,1,2020-12-03 16:40:15.540000000
36329,29,344,12,1,2020-12-03 16:40:15.540000000
36329,29,345,12,1,2020-12-03 16:40:15.540000000
36329,29,346,12,1,2020-12-03 16:40:15.540000000
36329,29,347,12,1,2020-12-03 16:40:15.540000000
36329,29,348,12,1,2020-12-03 16:40:15.540000000
36329,29,349,12,1,2020-12-03 16:40:15.540000000
36329,29,350,12,1,2020-12-03 16:40:15.540000000
36329,29,351,12,1,2020-12-03 16:40:15.540000000
36329,29,352,12,1,2020-12-03 16:40:15.540000000
36329,29,353,12,1,2020-12-03 16:40:15.540000000
36329,29,354,12,1,2020-12-03 16:40:15.540000000
36329,29,355,12,1,2020-12-03 16:40:15.540000000
36329,29,356,12,1,2020-12-03 16:40:15.540000000
36329,29,357,12,1,2020-12-03 16:40:15.540000000
36329,29,358,12,1,2020-12-03 16:40:15.540000000
36329,29,359,12,1,2020-12-03 16:40:15.540000000
36335,22,360,12,1,2021-11-04 19:14:49.270000000
36335,22,361,12,1,2021-11-04 19:14:49.270000000
36335,22,362,12,1,2021-11-04 19:14:49.270000000
36335,22,363,12,1,2021-11-04 19:14:49.270000000
36335,22,364,12,1,2021-11-04 19:14:49.270000000
36335,22,365,12,1,2021-11-04 19:14:49.270000000
36335,22,366,12,1,2021-11-04 19:14:49.270000000
36335,22,367,12,1,2021-11-04 19:14:49.270000000
36339,21,340,12,1,2021-11-04 19:16:14.307000000
36339,21,341,12,1,2021-11-04 19:16:14.307000000
36339,21,342,12,1,2021-11-04 19:16:14.307000000
36339,21,343,12,1,2021-11-04 19:16:14.307000000
36339,21,344,12,1,2021-11-04 19:16:14.307000000
36339,21,345,12,1,2021-11-04 19:16:14.307000000
36339,21,346,12,1,2021-11-04 19:16:14.307000000
36339,21,347,12,1,2021-11-04 19:16:14.307000000
36339,21,348,12,1,2021-11-04 19:16:14.307000000
36339,21,349,12,1,2021-11-04 19:16:14.307000000
36339,21,350,12,1,2021-11-04 19:16:14.307000000
36339,21,351,12,1,2021-11-04 19:16:14.307000000
36339,21,352,12,1,2021-11-04 19:16:14.307000000
36339,21,353,12,1,2021-11-04 19:16:14.307000000
36339,21,354,12,1,2021-11-04 19:16:14.307000000
36339,21,355,12,1,2021-11-04 19:16:14.307000000
36339,21,356,12,1,2021-11-04 19:16:14.307000000
36339,21,357,12,1,2021-11-04 19:16:14.307000000
36339,21,358,12,1,2021-11-04 19:16:14.307000000
36339,21,359,12,1,2021-11-04 19:16:14.307000000
36351,33,360,12,1,2020-12-21 13:50:40.747000000
36351,33,361,12,1,2020-12-21 13:50:40.747000000
36351,33,362,12,1,2020-12-21 13:50:40.747000000
36351,33,363,12,1,2020-12-21 13:50:40.747000000
36351,33,364,12,1,2020-12-21 13:50:40.747000000
36351,33,365,12,1,2020-12-21 13:50:40.747000000
36351,33,366,12,1,2020-12-21 13:50:40.747000000
36351,33,367,12,1,2020-12-21 13:50:40.747000000
36353,31,340,12,1,2020-12-09 17:17:55.530000000
36353,31,341,12,1,2020-12-09 17:17:55.530000000
36353,31,342,12,1,2020-12-09 17:17:55.530000000
36353,31,343,12,1,2020-12-09 17:17:55.530000000
36353,31,344,12,1,2020-12-09 17:17:55.530000000
36353,31,345,12,1,2020-12-09 17:17:55.530000000
36353,31,346,12,1,2020-12-09 17:17:55.530000000
36353,31,347,12,1,2020-12-09 17:17:55.530000000
36353,31,348,12,1,2020-12-09 17:17:55.530000000
36353,31,349,12,1,2020-12-09 17:17:55.530000000
36353,31,350,12,1,2020-12-09 17:17:55.530000000
36353,31,351,12,1,2020-12-09 17:17:55.530000000
36353,31,352,12,1,2020-12-09 17:17:55.530000000
36353,31,353,12,1,2020-12-09 17:17:55.530000000
36353,31,354,12,1,2020-12-09 17:17:55.530000000
36353,31,355,12,1,2020-12-09 17:17:55.530000000
36353,31,356,12,1,2020-12-09 17:17:55.530000000
36353,31,357,12,1,2020-12-09 17:17:55.530000000
36353,31,358,12,1,2020-12-09 17:17:55.530000000
36353,31,359,12,1,2020-12-09 17:17:55.530000000
36356,41,368,12,1,2019-09-18 22:08:59.230000000
36356,41,369,12,1,2019-09-18 22:08:59.230000000
36356,41,370,12,1,2019-09-18 22:08:59.230000000
36356,41,371,12,1,2019-09-18 22:08:59.230000000
36356,41,372,12,1,2019-09-18 22:08:59.230000000
36358,36,360,12,1,2022-01-13 17:57:24.523000000
36358,36,361,12,1,2022-01-13 17:57:24.523000000
36358,36,362,12,1,2022-01-13 17:57:24.523000000
36358,36,363,12,1,2022-01-13 17:57:24.523000000
36358,36,364,12,1,2022-01-13 17:57:24.523000000
36358,36,365,12,1,2022-01-13 17:57:24.523000000
36358,36,366,12,1,2022-01-13 17:57:24.523000000
36358,36,367,12,1,2022-01-13 17:57:24.523000000
36362,31,340,12,1,2022-01-13 17:58:53.837000000
36362,31,341,12,1,2022-01-13 17:58:53.837000000
36362,31,342,12,1,2022-01-13 17:58:53.837000000
36362,31,343,12,1,2022-01-13 17:58:53.837000000
36362,31,344,12,1,2022-01-13 17:58:53.837000000
36362,31,345,12,1,2022-01-13 17:58:53.837000000
36362,31,346,12,1,2022-01-13 17:58:53.837000000
36362,31,347,12,1,2022-01-13 17:58:53.837000000
36362,31,348,12,1,2022-01-13 17:58:53.837000000
36362,31,349,12,1,2022-01-13 17:58:53.837000000
36362,31,350,12,1,2022-01-13 17:58:53.837000000
36362,31,351,12,1,2022-01-13 17:58:53.837000000
36362,31,352,12,1,2022-01-13 17:58:53.837000000
36362,31,353,12,1,2022-01-13 17:58:53.837000000
36362,31,354,12,1,2022-01-13 17:58:53.837000000
36362,31,355,12,1,2022-01-13 17:58:53.837000000
36362,31,356,12,1,2022-01-13 17:58:53.837000000
36362,31,357,12,1,2022-01-13 17:58:53.837000000
36362,31,358,12,1,2022-01-13 17:58:53.837000000
36362,31,359,12,1,2022-01-13 17:58:53.837000000
36370,27,360,12,1,2020-12-22 20:14:22.797000000
36370,27,361,12,1,2020-12-22 20:14:22.797000000
36370,27,362,12,1,2020-12-22 20:14:22.797000000
36370,27,363,12,1,2020-12-22 20:14:22.797000000
36370,27,364,12,1,2020-12-22 20:14:22.797000000
36370,27,365,12,1,2020-12-22 20:14:22.797000000
36370,27,366,12,1,2020-12-22 20:14:22.797000000
36370,27,367,12,1,2020-12-22 20:14:22.797000000
36374,23,340,12,1,2020-12-22 20:16:02.470000000
36374,23,341,12,1,2020-12-22 20:16:02.470000000
36374,23,342,12,1,2020-12-22 20:16:02.470000000
36374,23,343,12,1,2020-12-22 20:16:02.470000000
36374,23,344,12,1,2020-12-22 20:16:02.470000000
36374,23,345,12,1,2020-12-22 20:16:02.470000000
36374,23,346,12,1,2020-12-22 20:16:02.470000000
36374,23,347,12,1,2020-12-22 20:16:02.470000000
36374,23,348,12,1,2020-12-22 20:16:02.470000000
36374,23,349,12,1,2020-12-22 20:16:02.470000000
36374,23,350,12,1,2020-12-22 20:16:02.470000000
36374,23,351,12,1,2020-12-22 20:16:02.470000000
36374,23,352,12,1,2020-12-22 20:16:02.470000000
36374,23,353,12,1,2020-12-22 20:16:02.470000000
36374,23,354,12,1,2020-12-22 20:16:02.470000000
36374,23,355,12,1,2020-12-22 20:16:02.470000000
36374,23,356,12,1,2020-12-22 20:16:02.470000000
36374,23,357,12,1,2020-12-22 20:16:02.470000000
36374,23,358,12,1,2020-12-22 20:16:02.470000000
36374,23,359,12,1,2020-12-22 20:16:02.470000000
36377,7,368,12,1,2019-11-21 23:58:30.980000000
36377,7,369,12,1,2019-11-21 23:58:30.980000000
36377,7,370,12,1,2019-11-21 23:58:30.980000000
36377,7,371,12,1,2019-11-21 23:58:30.980000000
36377,7,372,12,1,2019-11-21 23:58:30.980000000
36380,26,360,12,1,2021-04-14 12:02:43.900000000
36380,26,361,12,1,2021-04-14 12:02:43.900000000
36380,26,362,12,1,2021-04-14 12:02:43.900000000
36380,26,363,12,1,2021-04-14 12:02:43.900000000
36380,26,364,12,1,2021-04-14 12:02:43.900000000
36380,26,365,12,1,2021-04-14 12:02:43.900000000
36380,26,366,12,1,2021-04-14 12:02:43.900000000
36380,26,367,12,1,2021-04-14 12:02:43.900000000
36386,23,340,12,1,2021-04-14 12:01:57.067000000
36386,23,341,12,1,2021-04-14 12:01:57.067000000
36386,23,342,12,1,2021-04-14 12:01:57.067000000
36386,23,343,12,1,2021-04-14 12:01:57.067000000
36386,23,344,12,1,2021-04-14 12:01:57.067000000
36386,23,345,12,1,2021-04-14 12:01:57.067000000
36386,23,346,12,1,2021-04-14 12:01:57.067000000
36386,23,347,12,1,2021-04-14 12:01:57.067000000
36386,23,348,12,1,2021-04-14 12:01:57.067000000
36386,23,349,12,1,2021-04-14 12:01:57.067000000
36386,23,350,12,1,2021-04-14 12:01:57.067000000
36386,23,351,12,1,2021-04-14 12:01:57.067000000
36386,23,352,12,1,2021-04-14 12:01:57.067000000
36386,23,353,12,1,2021-04-14 12:01:57.067000000
36386,23,354,12,1,2021-04-14 12:01:57.067000000
36386,23,355,12,1,2021-04-14 12:01:57.067000000
36386,23,356,12,1,2021-04-14 12:01:57.067000000
36386,23,357,12,1,2021-04-14 12:01:57.067000000
36386,23,358,12,1,2021-04-14 12:01:57.067000000
36386,23,359,12,1,2021-04-14 12:01:57.067000000
36393,37,368,12,1,2019-10-02 19:18:23.007000000
36393,37,369,12,1,2019-10-02 19:18:23.007000000
36393,37,370,12,1,2019-10-02 19:18:23.007000000
36393,37,371,12,1,2019-10-02 19:18:23.007000000
36393,37,372,12,1,2019-10-02 19:18:23.007000000
36400,16,143,8,1,2021-08-03 18:56:30.100000000
36400,16,144,8,1,2021-08-03 18:56:30.100000000
36400,16,145,8,1,2021-08-03 18:56:30.100000000
36400,16,146,8,1,2021-08-03 18:56:30.100000000
36400,16,147,9,1,2021-08-03 18:56:30.100000000
36400,16,148,9,1,2021-08-03 18:56:30.100000000
36400,16,149,9,1,2021-08-03 18:56:30.100000000
36400,16,151,9,1,2021-08-03 18:56:30.100000000
36400,16,264,8,1,2021-08-03 18:56:30.100000000
36400,16,265,9,1,2021-08-03 18:56:30.100000000
36400,16,266,8,1,2021-08-03 18:56:30.100000000
36400,16,267,9,1,2021-08-03 18:56:30.100000000
36400,16,268,8,1,2021-08-03 18:56:30.100000000
36402,31,143,8,1,2020-11-18 17:13:47.553000000
36402,31,144,8,1,2020-11-18 17:13:47.553000000
36402,31,145,8,1,2020-11-18 17:13:47.553000000
36402,31,146,8,1,2020-11-18 17:13:47.553000000
36402,31,147,9,1,2020-11-18 17:13:47.553000000
36402,31,148,9,1,2020-11-18 17:13:47.553000000
36402,31,149,9,1,2020-11-18 17:13:47.553000000
36402,31,151,9,1,2020-11-18 17:13:47.553000000
36402,31,264,8,1,2020-11-18 17:13:47.553000000
36402,31,265,9,1,2020-11-18 17:13:47.553000000
36402,31,266,8,1,2020-11-18 17:13:47.553000000
36402,31,267,9,1,2020-11-18 17:13:47.553000000
36402,31,268,8,1,2020-11-18 17:13:47.553000000
36406,9,269,8,1,2019-10-18 14:29:42.720000000
36406,9,270,8,1,2019-10-18 14:29:42.720000000
36406,9,271,8,1,2019-10-18 14:29:42.720000000
36406,9,273,9,1,2019-10-18 14:29:42.720000000
36406,9,274,9,1,2019-10-18 14:29:42.720000000
36406,9,275,9,1,2019-10-18 14:29:42.720000000
36406,9,297,13,1,2019-10-18 14:29:42.720000000
36406,9,298,13,1,2019-10-18 14:29:42.720000000
36406,9,299,13,1,2019-10-18 14:29:42.720000000
36406,9,300,13,1,2019-10-18 14:29:42.720000000
36406,9,301,13,1,2019-10-18 14:29:42.720000000
36406,9,302,13,1,2019-10-18 14:29:42.720000000
36406,9,303,13,1,2019-10-18 14:29:42.720000000
36406,9,304,13,1,2019-10-18 14:29:42.720000000
36406,9,305,13,1,2019-10-18 14:29:42.720000000
36406,9,306,13,1,2019-10-18 14:29:42.720000000
36406,9,307,13,1,2019-10-18 14:29:42.720000000
36406,9,309,13,1,2019-10-18 14:29:42.720000000
36406,9,310,13,1,2019-10-18 14:29:42.720000000
36406,9,311,13,1,2019-10-18 14:29:42.720000000
36406,9,312,13,1,2019-10-18 14:29:42.720000000
36406,9,313,13,1,2019-10-18 14:29:42.720000000
36408,29,143,8,1,2021-09-20 14:14:31.320000000
36408,29,144,8,1,2021-09-20 14:14:31.320000000
36408,29,145,8,1,2021-09-20 14:14:31.320000000
36408,29,146,8,1,2021-09-20 14:14:31.320000000
36408,29,147,9,1,2021-09-20 14:14:31.320000000
36408,29,148,9,1,2021-09-20 14:14:31.320000000
36408,29,149,9,1,2021-09-20 14:14:31.320000000
36408,29,151,9,1,2021-09-20 14:14:31.320000000
36408,29,264,8,1,2021-09-20 14:14:31.320000000
36408,29,265,9,1,2021-09-20 14:14:31.320000000
36408,29,266,8,1,2021-09-20 14:14:31.320000000
36408,29,267,9,1,2021-09-20 14:14:31.320000000
36408,29,268,8,1,2021-09-20 14:14:31.320000000
36425,16,228,9,2,2021-04-16 12:43:02.767000000
36425,16,238,9,2,2021-04-16 12:43:02.767000000
36425,16,239,8,1,2021-04-16 12:43:02.767000000
36425,16,240,8,1,2021-04-16 12:43:02.767000000
36427,38,374,13,1,2021-10-22 15:53:35.533000000
36427,38,375,13,1,2021-10-22 15:53:35.533000000
36427,38,376,13,1,2021-10-22 15:53:35.533000000
36427,38,377,13,1,2021-10-22 15:53:35.533000000
36427,38,378,13,1,2021-10-22 15:53:35.533000000
36427,38,379,13,1,2021-10-22 15:53:35.533000000
36427,38,380,13,1,2021-10-22 15:53:35.533000000
36427,38,381,13,1,2021-10-22 15:53:35.533000000
36427,38,391,12,1,2021-10-22 15:53:35.533000000
36427,38,392,12,1,2021-10-22 15:53:35.533000000
36427,38,393,12,1,2021-10-22 15:53:35.533000000
36427,38,394,12,1,2021-10-22 15:53:35.533000000
36427,38,395,12,1,2021-10-22 15:53:35.533000000
36427,38,396,12,1,2021-10-22 15:53:35.533000000
36456,22,228,9,2,2021-04-21 14:19:02.413000000
36456,22,238,9,2,2021-04-21 14:19:02.413000000
36456,22,239,8,1,2021-04-21 14:19:02.413000000
36456,22,240,8,1,2021-04-21 14:19:02.413000000
36460,23,228,9,2,2021-12-28 23:08:17.747000000
36460,23,238,9,2,2021-12-28 23:08:17.747000000
36460,23,239,8,1,2021-12-28 23:08:17.747000000
36460,23,240,8,1,2021-12-28 23:08:17.747000000
36464,24,374,13,1,2021-06-30 21:57:01.293000000
36464,24,375,13,1,2021-06-30 21:57:01.293000000
36464,24,376,13,1,2021-06-30 21:57:01.293000000
36464,24,377,13,1,2021-06-30 21:57:01.293000000
36464,24,378,13,1,2021-06-30 21:57:01.293000000
36464,24,379,13,1,2021-06-30 21:57:01.293000000
36464,24,380,13,1,2021-06-30 21:57:01.293000000
36464,24,381,13,1,2021-06-30 21:57:01.293000000
36464,24,391,12,1,2021-06-30 21:57:01.293000000
36464,24,392,12,1,2021-06-30 21:57:01.293000000
36464,24,393,12,1,2021-06-30 21:57:01.293000000
36464,24,394,12,1,2021-06-30 21:57:01.293000000
36464,24,395,12,1,2021-06-30 21:57:01.293000000
36464,24,396,12,1,2021-06-30 21:57:01.293000000
36469,13,228,9,2,2021-12-29 19:58:14.190000000
36469,13,238,9,2,2021-12-29 19:58:14.190000000
36469,13,239,8,1,2021-12-29 19:58:14.190000000
36469,13,240,8,1,2021-12-29 19:58:14.190000000
36485,17,228,9,2,2021-06-30 12:47:35.793000000
36485,17,238,9,2,2021-06-30 12:47:35.793000000
36485,17,239,8,1,2021-06-30 12:47:35.793000000
36485,17,240,8,1,2021-06-30 12:47:35.793000000
36494,13,228,9,2,2021-12-29 19:54:36.647000000
36494,13,238,9,2,2021-12-29 19:54:36.647000000
36494,13,239,8,1,2021-12-29 19:54:36.647000000
36494,13,240,8,1,2021-12-29 19:54:36.647000000
36499,24,368,12,1,2020-12-04 13:15:03.723000000
36499,24,369,12,1,2020-12-04 13:15:03.723000000
36499,24,370,12,1,2020-12-04 13:15:03.723000000
36499,24,371,12,1,2020-12-04 13:15:03.723000000
36499,24,372,12,1,2020-12-04 13:15:03.723000000
36523,29,143,8,1,2021-04-13 13:57:15.807000000
36523,29,144,8,1,2021-04-13 13:57:15.807000000
36523,29,145,8,1,2021-04-13 13:57:15.807000000
36523,29,146,8,1,2021-04-13 13:57:15.807000000
36523,29,147,9,1,2021-04-13 13:57:15.807000000
36523,29,148,9,1,2021-04-13 13:57:15.807000000
36523,29,149,9,1,2021-04-13 13:57:15.807000000
36523,29,151,9,1,2021-04-13 13:57:15.807000000
36523,29,264,8,1,2021-04-13 13:57:15.807000000
36523,29,265,9,1,2021-04-13 13:57:15.807000000
36523,29,266,8,1,2021-04-13 13:57:15.807000000
36523,29,267,9,1,2021-04-13 13:57:15.807000000
36523,29,268,8,1,2021-04-13 13:57:15.807000000
36524,36,360,12,1,2020-01-29 20:22:52.280000000
36524,36,361,12,1,2020-01-29 20:22:52.280000000
36524,36,362,12,1,2020-01-29 20:22:52.280000000
36524,36,363,12,1,2020-01-29 20:22:52.280000000
36524,36,364,12,1,2020-01-29 20:22:52.280000000
36524,36,365,12,1,2020-01-29 20:22:52.280000000
36524,36,366,12,1,2020-01-29 20:22:52.280000000
36524,36,367,12,1,2020-01-29 20:22:52.280000000
36526,28,340,12,1,2020-01-29 22:41:46.620000000
36526,28,341,12,1,2020-01-29 22:41:46.620000000
36526,28,342,12,1,2020-01-29 22:41:46.620000000
36526,28,343,12,1,2020-01-29 22:41:46.620000000
36526,28,344,12,1,2020-01-29 22:41:46.620000000
36526,28,345,12,1,2020-01-29 22:41:46.620000000
36526,28,346,12,1,2020-01-29 22:41:46.620000000
36526,28,347,12,1,2020-01-29 22:41:46.620000000
36526,28,348,12,1,2020-01-29 22:41:46.620000000
36526,28,349,12,1,2020-01-29 22:41:46.620000000
36526,28,350,12,1,2020-01-29 22:41:46.620000000
36526,28,351,12,1,2020-01-29 22:41:46.620000000
36526,28,352,12,1,2020-01-29 22:41:46.620000000
36526,28,353,12,1,2020-01-29 22:41:46.620000000
36526,28,354,12,1,2020-01-29 22:41:46.620000000
36526,28,355,12,1,2020-01-29 22:41:46.620000000
36526,28,356,12,1,2020-01-29 22:41:46.620000000
36526,28,357,12,1,2020-01-29 22:41:46.620000000
36526,28,358,12,1,2020-01-29 22:41:46.620000000
36526,28,359,12,1,2020-01-29 22:41:46.620000000
36538,18,360,12,1,2020-01-29 20:40:26.570000000
36538,18,361,12,1,2020-01-29 20:40:26.570000000
36538,18,362,12,1,2020-01-29 20:40:26.570000000
36538,18,363,12,1,2020-01-29 20:40:26.570000000
36538,18,364,12,1,2020-01-29 20:40:26.570000000
36538,18,365,12,1,2020-01-29 20:40:26.570000000
36538,18,366,12,1,2020-01-29 20:40:26.570000000
36538,18,367,12,1,2020-01-29 20:40:26.570000000
36544,17,340,12,1,2021-07-08 13:39:48.307000000
36544,17,341,12,1,2021-07-08 13:39:48.307000000
36544,17,342,12,1,2021-07-08 13:39:48.307000000
36544,17,343,12,1,2021-07-08 13:39:48.307000000
36544,17,344,12,1,2021-07-08 13:39:48.307000000
36544,17,345,12,1,2021-07-08 13:39:48.307000000
36544,17,346,12,1,2021-07-08 13:39:48.307000000
36544,17,347,12,1,2021-07-08 13:39:48.307000000
36544,17,348,12,1,2021-07-08 13:39:48.307000000
36544,17,349,12,1,2021-07-08 13:39:48.307000000
36544,17,350,12,1,2021-07-08 13:39:48.307000000
36544,17,351,12,1,2021-07-08 13:39:48.307000000
36544,17,352,12,1,2021-07-08 13:39:48.307000000
36544,17,353,12,1,2021-07-08 13:39:48.307000000
36544,17,354,12,1,2021-07-08 13:39:48.307000000
36544,17,355,12,1,2021-07-08 13:39:48.307000000
36544,17,356,12,1,2021-07-08 13:39:48.307000000
36544,17,357,12,1,2021-07-08 13:39:48.307000000
36544,17,358,12,1,2021-07-08 13:39:48.307000000
36544,17,359,12,1,2021-07-08 13:39:48.307000000
36551,18,360,12,1,2021-07-08 13:39:03.080000000
36551,18,361,12,1,2021-07-08 13:39:03.080000000
36551,18,362,12,1,2021-07-08 13:39:03.080000000
36551,18,363,12,1,2021-07-08 13:39:03.080000000
36551,18,364,12,1,2021-07-08 13:39:03.080000000
36551,18,365,12,1,2021-07-08 13:39:03.080000000
36551,18,366,12,1,2021-07-08 13:39:03.080000000
36551,18,367,12,1,2021-07-08 13:39:03.080000000
36569,18,340,12,1,2020-01-29 22:52:01.280000000
36569,18,341,12,1,2020-01-29 22:52:01.280000000
36569,18,342,12,1,2020-01-29 22:52:01.280000000
36569,18,343,12,1,2020-01-29 22:52:01.280000000
36569,18,344,12,1,2020-01-29 22:52:01.280000000
36569,18,345,12,1,2020-01-29 22:52:01.280000000
36569,18,346,12,1,2020-01-29 22:52:01.280000000
36569,18,347,12,1,2020-01-29 22:52:01.280000000
36569,18,348,12,1,2020-01-29 22:52:01.280000000
36569,18,349,12,1,2020-01-29 22:52:01.280000000
36569,18,350,12,1,2020-01-29 22:52:01.280000000
36569,18,351,12,1,2020-01-29 22:52:01.280000000
36569,18,352,12,1,2020-01-29 22:52:01.280000000
36569,18,353,12,1,2020-01-29 22:52:01.280000000
36569,18,354,12,1,2020-01-29 22:52:01.280000000
